tweet,label
@user @user @user DonaldBKip@user 😂 This was how the media polls were doing in 2013 and 2017..... Just waiting for baba to swear himself again into opposition 😂😂,FAKE
"The Radio Africa polls is tactical and mischievous. They know they are losing hence they want to sell the too close to call narrative to reject Baba s win. We should reject those thoughts Azimio has over 60percent
@user @user Murathe @user @user @user Millicent Omanga",FAKE
How many are of opinion that P.K deputises BABA for August 9 polls inawezekananababa https://t.co/zRiSTeUxt8,NEUTRAL
@user @user Baba just for the record @user will beat you in this coming polls again.,FAKE
 @user @user Continue worshipping your dad but remmember August polls are nearing.. Form ni BABA @user Amolo @user hadi kwenye debe.,NEUTRAL
Opinion polls on the ground. The ground is speaking loud and clear 😂😂 @user @user ndio form👌 azimio la umoja UnstoppableBaba Kenya kakamega MusaliaTsunami https://t.co/0qo6NJktp8,NEUTRAL
JoeFaye12 @user @user @user @user @user DonaldBKip@user JoeFaye where do you live No effect felt and Baba has overtaken DP in opinion polls.,NEUTRAL
"Ali baba and his 40 thieves have DISMISSED the polls that put @user @user a head of him.
I also dismissed the polls because they said that Ali baba is leading @user @user in Nairobi. Which Nairobi The opinion polls are fake. https://t.co/n8fwOOJVtL",FAKE
DonaldBKip@user Which country Baba can lead in opinion polls but not in actual polls.,NEUTRAL
@user @user hasn’t even begun campaign … @user @user has been campaigning since March 2018 … Yet Baba has now taken leadership in opinion polls … By March 2022 the whole country will rally behind Baba. The future is assured. https://t.co/nXPAcmS2i0,NEUTRAL
UDA Party Social Media Manager keeps on holding Twitter polls between @user and @user and Baba wins all the time. What a tragedy,NEUTRAL
Mullonzi I really hope at the polls we do justice and elect Baba as fifth.,NEUTRAL
BABAMAN mis allowed to lead yes at least in opinion polls https://t.co/WWWeVPj3gd,NEUTRAL
@user @user SC latest polls indicate that Baba has the support of the former NE is the deal you negotiated for them better than that of Western province,NEUTRAL
"When will we talk about Angela Ambitho and her fake Infotrak polls😂🤦🏼‍♂️Baba has been leading since 1997. He was projected to floor tyrant Moi by a landslide in 1997😁
Wa gwaan
Robbery De Jong nyayo stadium An@user ",NEUTRAL
Baba has numbers in opinion polls till votes are counted 😂 https://t.co/p3bOgkdzbd,NEUTRAL
"Milele FM VinnieBaite  @user  Baba Has never been defeated in opinion polls since 1992. I hope this time he ll win in both opinion polls and 9th August.  @user NaBaiteMilele @user sGrandMarch IEBC
General Election https://t.co/ZY6rNuww0Y",NEUTRAL
@user Baba Rao has been leading in all opinion polls since 1997. He has always had the biggest crowds since. A whole 25 years.,NEUTRAL
Mizani polls show TheODMparty Gubernatorial candidate @user Noor @user leading with 35.4percent being followed closely by Adan @user at 33percent and @user Adan Khalif trailing third at 28percent for the Mandera County seat 💙💙💙 Inawezekana https://t.co/Seb8iqZhit,NEUTRAL
Yesterday I was officially cleared by the IEBC to defend my member of parliament seat for Likoni in the upcoming polls in August. TukoTayari LikoniInawezekana TanoTena https://t.co/ZwEiFju6Q7,NEUTRAL
giftrandu lillian owinga @user Kitheka HonMbeyu Yesss Baba climbing in meru Live TIFA POLLS https://t.co/XQMSizuUyU,NEUTRAL
Alaaar i though opinion polls by TIFA have shown babaman has overtaken Doyen the 5th🤣🤣🤣 https://t.co/XnUWHAlBtS,NEUTRAL
"The last shot must be on target. Exactly 90 days to the August polls. Opinion polls findings @user ties with @user at 42percent. Remember @user have been campaigning for 4 years now.
AzimioStrong Elections2022 Inawezekana https://t.co/pfgS4pNo0h",NEUTRAL
VoiceOfHombabay fels1 If it was Azimio winning Twitter polls I wouldn t expect you guys to say you don t trust Twitter polls.,NEUTRAL
@user N01599705 FrankMtetezi @user s@user Huko ni opinion polls zenye aspirants na voters hawajui after all Inawezekana,NEUTRAL
masiga maurice You finally believe opinion polls...Didn t you see the one where your candidate is trailing BABA,NEUTRAL
Kenyans 10 DAYS TO GO AND WE WON T NEED TIFA POLLS TO CLARIFY THE WINNER COZ BabaNaIEBC Kenya BabaNaIEBC Kenya will be leading by 70+percent take it to the bank💯💯🐐🤞,FAKE
We all know money changes hands during the election period. Tuju should be kind enough to tell us what Baba and IEBC Kenya received in turn for their support towards Uhuru. Otherwise enough is enough. Lets go to the polls.,NEUTRAL
"Uko kisii county naona mshakubali baba.
Baba 59percent
@user 30percent
Research8020Poll
RESEARCH8020 POLLS https://t.co/WnBBuCZbSp",FAKE
"Bungoma baba hajafurahia aki ODM leader @user @user is not a happy man after the latest opinion polls showed DP @user @user leading in Bungoma with a 60percent popularity compared to his 40percent.
@user said the residents had let him down on that front having stuck with him for long.",NEUTRAL
"President Baba @user @user will transform and propel 🇰🇪 to first world status. Gov. Nathif J Adam will unshackle Garissa county from bad leadership and mediocrity.
Aug. 2022 polls will commence real economic recovery lead 🇰🇪 into proper development trajectory. Inawezekana https://t.co/4mCvS7MC9V",NEUTRAL
MashMMXIV stevaodero WMIEBC Kenya if you believe this IRs doctored opinion then we are now sure that Baba is the defacto 5th president as per all national opinion polls.,NEUTRAL
"even baba the 5th was astonished by the huge crowd that turned up to welcome him in west pokot
@user has been insisting that the august elections will be won on the basis of tyranny of numbers with currently favours @user @user and not concoted opinion polls in hotels https://t.co/cHpFCjNq58",NEUTRAL
"The home stretch is hitting fever pitch but is it a wrap for Baba
https://t.co/Nt1fKw8kDi",NEUTRAL
HonOscar@user  But Baba has been leading the polls since the late @user  sworn himselfu at night,NEUTRAL
Let her cook her polls... The shock that awaits BABAMAN will be narrated for eons to come..... https://t.co/XuOb36tsgQ,NEUTRAL
Baba is Loved.Tifa polls reveals @user @user is the most preferred presidential candidate.He will be the first president to be elected with overwhelming majority votes of 15M amp; above IEBC KenyaIEBC Kenya Kipsigis Nakuru Tifa TIFAElectionsPoll Ombachi @user University @user https://t.co/eLVl2gcdPY,NEUTRAL
"Good morning.
Latest UDA internal polls by the IT Guru show @user @user is at par with @user in Mt. Kenya counties like Nyandarua (@user 47percent @user 50percent) and has overtaken him in some like Kiri@user  (@user 49percent @user 46percent). These are facts but feel free to argue. 😊
Inawezekana.",NEUTRAL
"Reason why @user and his cronnies doesn t want manual register isthey want to use it in courts as an excuse after Baba will have been declared the winner in August polls.
Wanatafuta ushahidi wa kusema kortini the election was not free and fair.
Too bad Manual register itakua😅",NEUTRAL
Belive IEBC Kenya So you only recognize polls for baba yet when the same polls categorize you in a group as others with 1percent you start crying here.,NEUTRAL
Completely fake fake fake opinion polls and fake people. Belive IEBC Kenya refrain from such... otherwise Baba will keep losing because of such lies 🤥🤥🤥 https://t.co/jUoPc2FHZf,FAKE
WSR was right about being 8percentage points ahead of BABAMAN at the time the fake opinion polls were being released. The gap has widened to 10percent. https://t.co/IiXb0LtPzw,NEUTRAL
Out of the 1.2M Kiambu registered voters only 155 000 voted in yesterday’s polls. Via SethOlale Baba The 5th,FAKE
IPSOS huwa inafanya wafwasi wa @user wanarelax ati Baba asaa sinda hii kitu wanaenda kunywa na kusherehekea that s y amekuwa akipoteza after kuongoza opinion polls,FAKE
DonaldBKip@user It s my humble view that whichever way the kenya judiciary canvasses the petition @user @user should take a back seat amp; enjoy is pension after. Baba has overworked for an unthankful electorate. Let us blame ourselves for sending TUMBO-CRATS instead of DEMOCRATS to represent us.,NEUTRAL
CJIEBC Kenya@user Lepariyo: DEFINING The Future: Kenyan people expected a change kenya judiciary with CJIEBC Kenya@user because with Women in leadership the society is transformed. Hon IEBC KenyaIEBC Kenya upstream the dream of women breaking glass ceiling. Inawezekana StateHouseKenya https://t.co/ocbAtEuipH,NEUTRAL
"It s excruciating. It s sinking deeper into my heart that Baba @user @user was never declared as the fifth President of Kenya yesterday and I am hurting...
Please speak to us  Baba kenya decides 2022
kicc KenyanElection2022",NEUTRAL
Baba garnered almost half of all the votes Cast.He attained more than 25percent of votes in 34 out of 47 Counties.He has a stake in both houses.That’s not somebody you can easily wish away.Kenya is divided right the middle for @user and for Baba.Let’s guard 🇰🇪 KenyanElection2022,FACT
"In all separate analysis carried out by different people WSR seems to be leading Baba with ~50.5percent and ~49.4percent respectively. KK is heading for control of Senate and how I pray they don t control the national assembly.
Just my 2 cents
kenya decides 2022 KenyanElection2022",FAKE
"Earth went kitambo saaana abdulnassir21 obrancelaw solomon olonde Congratulations SC @user .He can now handle the Supreme Court petition for Baba Bila wasi wasi
kenya decides KenyanElection2022 https://t.co/GS9aZDLt6w",FAKE
This is the perfect moment to know the loyalty of President Uhuru @user to @user @user . Was Uhuru a true Baba supporter or ilikuwa kiki za media We ve already watched what happened in Mt. Kenya how things change amp; @user @user grabbed those numbers. kenya elections 2022,NEUTRAL
Joho should change is name form JOHO001 to JOHO 048.not that we are creating another 48th county for him to govern but that is the percentage he gave Baba in mombasa as turnout kenya elections 2022,NEUTRAL
The next president should delete his twitter account just like Uhuru BabaThe5th kenya elections 2022 kenya decides 2022 @user The5th,NEUTRAL
"Sudden change of tune from Azimio bloggers.
Wanasema ati even if Baba doesn t win right now he will win eventually whatever that s supposed to mean 😂😂
kenya elections 2022",FAKE
Kplc Kenya power KenyaPower KenyaPower Care ;how many times have I called you Time is running out we are getting impatient Do that thing tonight we need to balance forms 34A as soon as possible by 4am baba should be at 7.99M votes Please cooperate kenya elections 2022,FAKE
KICC PREPARATIONS ONGOING AS WE SPEAK IN PREPARATION FOR THE AZIMIO INEVITABLE WIN. THE WIN IS OURS. Inawezekana kenya elections 2022 Chiloba kenya decides https://t.co/i23JQHdqV4,FAKE
I wish this season I was allowed to announce and declare the outcome of the 2022 presidential elections. Good has won over evil @user TheEnigma Inawezekana kenya elections 2022 @user @user @user @user @user @user Murathe @user @user Dza DonaldBKip@user,FAKE
Vihiga..57 percent turn out..mumeangusha Baba kenya elections 2022,FAKE
Butere 207 turn out 57 percent..mumeangusha Baba kenya elections 2022 https://t.co/D96HO4HyL4,FAKE
The IEBC chairperson; @user providing updates at Bomas of Kenya. Inawezekana citize@user BabaThe5th kenya elections 2022 kenya decides 2022 https://t.co/lVh9xRm7hJ,FACT
Even if UDA loses we ve tried Azimio never expected this tight competition from UDA .Yes maybe Baba might win but will never forget @user 🤣 kenya decides 2022 kenya elections 2022,NEUTRAL
"@user Baba now leading..... Harooo.... It s coming home
kenya elections 2022 https://t.co/KBUeXELSBp",FAKE
"Ledama Olekina ..Keep off Narok I have been Re-elected. So Game on in Narok County. Ledama has told Miguna Miguna to leave him alone and his @user y //
Jalas
Baba
ElectionsKE kenya decides 2022 kenya elections 2022 https://t.co/C0k115fPOs",FACT
"kenya elections 2022 kenya decides 2022
This is Africa. If we agree to meet in town at 10.00am just come at 5pm coz nobody will be there at agreed time. Where is Baba Where is @user @user Bomas IEBC my5th",NEUTRAL
"Baba the 5th on the way.
kenya elections 2022 https://t.co/whioc1grio",NEUTRAL
"Leave the The President - elect is..... question. We should be asking Where is BabaThe5th It s already 1540hrs 🤕🤯🙁
kenya elections 2022 kenya decides 2022",NEUTRAL
"kenya elections 2022
@user s motorcade arrives first. Baba has won this election. https://t.co/8qt8l3UCTl",NEUTRAL
"@user the 5th
@user Thefifth kenya elections 2022 BabaTheFifth from 253 of 291",NEUTRAL
BOMAS @user hoyee BabaTheFifth kenya elections 2022 kenya decides 2022 https://t.co/iHD6EIn1xR,NEUTRAL
All that shall be flowing is Baba tears for losing the fifth time. kenya elections 2022 https://t.co/fXYqF3lZ0U,NEUTRAL
"🥰😘🥰🥰
@user Amolo Odunga
BabaThe5th kenya elections 2022 https://t.co/ZZvuQBKI72",NEUTRAL
THERE IS NO RE RUN. @user @user is the 5th President Elect If you agree JUST hit the RETWEET button BabaThe5th kenya elections 2022,NEUTRAL
IntlCrimCourt are you seeing this politicians provoking and threatening subversion of justice in Kenya please watch out kenya elections 2022 kesho @user @user The5th Baba@user Ledama @user https://t.co/6GVxT1r0od,NEUTRAL
"Its Game over 51.64percent for Baba. 46.82percent for @user .
kenya elections 2022 kenya decides 2022 KenyansPoll",NEUTRAL
If baba wins this election the country will be happy.. kenya elections 2022,NEUTRAL
"@user vs @user the real @user has been shown by @user kenya BabaThe5th kenya elections 2022 @user @user @user @user Juja Breaking News @user h https://t.co/UwTA9nKNg6
Finally my competitors have been made public https://t.co/pwO3MVX0Ow",NEUTRAL
"For those doubting This thing is coming home.
kenya elections 2022 passaris BabaThe5th",NEUTRAL
"Congratulations to Adan Ali @user (Hirhir) Mca elect Marothiley ward mandera county.
New dawn.
We wish you well baba.
kenya elections 2022 https://t.co/iWpiQeWh0f",NEUTRAL
"Ukambani is blue Asante Sana sk@user Our Buffalo gang leader Kamba Nation is happy Kenya is celebrating Baba is the 5th TheWiperParty
TheODMparty
kenya elections 2022 https://t.co/HNr3QcomLu",NEUTRAL
Cs Magoha today announces that Ministry of education officially declares 18th Aug all schools will reopen after the swearing in of President elect @user @user baba the 5th @user the5th Imewezekana kenya elections 2022 kenya decides 2022,NEUTRAL
"This is the time @user @user the president of Kenya needs us most. But this is the test of time where his loyalists are made public.
Baba if you say we restart the journey am the one who will press the START button.
kenya elections 2022 MRSMuruguK",NEUTRAL
"This results are Kenyans and not @user ’s.Baba Supporters even boycotted the repeat elections in 2017.We are here again in 2022 and Baba is going after 2 Commissioners and not disputing the figures.I haven’t heard that from his statement
kenya elections 2022",NEUTRAL
"BREAKING:
Baba Hon. @user  @user  rejects the Presidential election results for 2022 declaring them null and void. kenya elections 2022 kenya decides 2022",FACT
"1/2
kenya elections 2022 So who s the classist who advised Baba not to debate @user That highfalutin attitude is where the entire campaign fell apart. That and an acute focus on branding in lieu of the harsh grassroots organising we have come to expect from @user . https://t.co/BxVxA2BC3f",NEUTRAL
Baba should resume his official duty in this country opposition leader kenya elections 2022 kenya decides 2022,NEUTRAL
"I beseech you one and all to add your prayers to mine to the end that war and bloodshed cease and that love friendship peace and unity reign in the world .
Abdu l-Bahá
Jayden Ole Kina Kakamega RIP Lenny Where is Baba Chief Agent kenya elections 2022",NEUTRAL
Baba is the 5th like it or not. kenya elections 2022 https://t.co/LxYyFHHc7h,NEUTRAL
You re our hero you fought for this country congratulations Baba... it s coming home 💙💙 Kondele kenya elections 2022 https://t.co/iUinWaALwn,NEUTRAL
"Dear @user @user never ever give up you ve lost this
2027 is just around the corner Baba the 6th. Campaign starts. Good luck kenya elections 2022 IndependenceDay2022",NEUTRAL
LarryMadowo It s done... Baba should go rest. kenya elections 2022 CongratulationsWSR,NEUTRAL
Baba is a true defender of justice integrity transparency and unity of this country that s why we believe in him. kenya elections 2022,NEUTRAL
"Say what you may about @user but you ve got to admire his resilience.
I mean losing 5 times back to back to back has got to require vast amounts of strength and fearlessness.💀
kenya elections 2022 whereIsBaba @user @user @user",NEUTRAL
It s not you it s them. You did well baba. Have a rest. It is well. Forever our Leader. The People s President. God be with you baba. kenya elections 2022 BreakingNews,NEUTRAL
"Appliances (Load)
Also don t cling on a bigger system nowadays solar amp; back up systems are expandable without inverter change. Just chose a system of your pocket.
072156134
Safaricom @user @user GEMA kenya decides 2022 Rift VAlley @user Yego Baba Wy@user e Kinyamal Butita https://t.co/x5q85Pmrfe",NEUTRAL
"It s Time For The Prophecy Of Martin Shikuku.
Ladies and Gentlemen...The Great Grandson of Nabongo Shitawa BABA @user @user THE 5TH Inawezekana VoteBlue kenya decides 2022
NDIROOOOO https://t.co/p8JDDO0YPR",NEUTRAL
Na kama uhuru anasupport baba ndio aanguke @user ashinde kenya decides 2022,NEUTRAL
I am safe with Baba and IEBC Kenya VoteBlue Inawezekana azimio la umoja TheBukhunguDeclaration AzimioGov kenya decides 2022 kenya decides https://t.co/LnyoDZTGRk,NEUTRAL
kenya decides 2022 seems like BabaThe5th is unstoppable,NEUTRAL
@user s@user you can t tell something concerning Unga in shops and yet you never visited the shops kenya decides 2022 its BABa,NEUTRAL
@user miguna have something to do kenya decides 2022 it s baba,NEUTRAL
Son of Jaramogi Baba @user @user never disappoints he usually nails things the way he understand a realist African leader with no blashphemy of colonial religion a leader who believes when it rains God himself is urinating to his people. kenya decides 2022 https://t.co/gDqlpdMFT9,NEUTRAL
kenya decides 2022 kenya decides It s team inawezekana https://t.co/wPq8x4uijZ,NEUTRAL
"The people president Baba the 5th
@user TheEnigma kenya decides 2022 https://t.co/beLiRu1r7A",NEUTRAL
Haha Buana even if Azimio or Baba wins/loses this kenya decides 2022 his fanbase always brings life to the election period 😆🙌🏿 https://t.co/fxCqLHIzQN,NEUTRAL
"🇰🇪TO AZIMIO DIEHARDS:
You don t have to defend Baba/IEBC Kenya by all means ...one only defends that which is WEAK in itself ...
kenya decides 2022",NEUTRAL
Pray for kenya. Cancellation of election in some counties is not a good sign of peaceful election kenya decides 2022 FormNi@user Baba51percent,NEUTRAL
@user is a UDA mole his targeted ODM strongholds Mombasa and Kakamega so that will affect voter turnout. Hapo ni stress kwa Baba kenya decides 2022,FAKE
"Is Baba still the 5th 😀
ElectionsKE kenya decides 2022",NEUTRAL
"Media Personality and Hype Man @user son Ngubuini aka DNG will be hyping up the Nairobi County Assembly for the next 5 years. He has won the Woodley @user Golf Course Ward.
P-Unit s Gabu was also in the race.
//
ElectionsKE
kenya decides 2022
Aisha Jumwa
Jalas
Baba https://t.co/mKOAo4B2eN",NEUTRAL
Baba banked on biased opinion pollsters. Now Bondo is calling kenya decides 2022,NEUTRAL
Thika Township Ward in Kiambu Baba got 7 803 and @user 14 967. Not bad. kenya decides 2022,NEUTRAL
"@user @user concedes Defeat in Kiambu Governor Race.
He says he will be back to the Private Sector
//
Bahati Citizen TV ElectionsKE kenya decides 2022 kenya decides Baba https://t.co/LE3GMUK6F3",NEUTRAL
Baba atashangaa kenya decides 2022,NEUTRAL
11:11 BabaThe5th kenya decides 2022,NEUTRAL
I have downloaded this sample forms..and let me tell you narok. kwale nyamira western lamu turkana central kajiado kisii tana river machakos and mwingi have done Baba wrong kenya decides 2022 https://t.co/1zKFHdZ3ql,NEUTRAL
"Babu @user has already declared himself as the winner in Embakasi East...ama niko Nchi ingine
//
Baba
Elections2022 kenya decides 2022 Citizen TV ElectionsKE https://t.co/3qVqBpXzeH https://t.co/n4TiWC2Hwo",NEUTRAL
KENYANS Have Painted Kenya Blue today by voting BabaNaIEBC Kenya @user @user IEBC KenyaIEBC Kenya even our President Uhuru @user StateHouseKenya VOTED BLUE. Don’t be left behind. We are remaining with one hour to make history. VoteBlue turnout kenya decides 2022 https://t.co/LtyGAQemBu,NEUTRAL
"Today is probably the last time I have voted as a Kenyan Youth. Glad to have participated in the electoral process through different Opportunities/Avenues
Excited to have finally showed up and voted for BabaNaIEBC Kenya All the best to team Azimio
kenya decides 2022 kenya decides https://t.co/6qZ6Mu4mbU",NEUTRAL
"Slowly by slowly we are gathering evidence as to why BabaThe5th never wins elections. We ll present our findings in due time. Look at how his supporters have spoilt for him
kenya decides
kenya decides 2022 https://t.co/gEvva1woAy",NEUTRAL
kenya decides 2022 Several analysts have opined that Hon @user @user and IEBC KenyaIEBC Kenya will emerge the winner in the Presidential election. VoteBlue VoteBabaNaIEBC Kenya,NEUTRAL
Things that make me happy. I ve played my role and now baba na IEBC Kenya can take over kenya decides 2022 https://t.co/l3c32hhwXF,NEUTRAL
"AVAIL THE MANUAL REGISTERS NOW IEBC Kenya
Voters are being sent Home yet it was ordered by the Court that in the event that those KIEMS Kits fail to identify someone the use of manual registers would be employed
@user TheEnigma | kenya decides 2022 | KenyansPoll | BabaNaIEBC Kenya",FACT
@user TheEnigma | kenya decides 2022 | BabaNaIEBC Kenya | Baba51percent | BabaThe5th https://t.co/bHAp4zon4P,NEUTRAL
"Make it Count.✔️
kenya decides 2022
BabaThe5th MakeItCount
BabaNaIEBC Kenya FormNi@user Kakamega Deep State IEBC Kenya IEBC Kenya https://t.co/t6XfNaEfYj",NEUTRAL
@user @user @user son uonbi IEBC Kenya CUE Kenya Let @user jonson be the first beneficiary of Recognition of prior learning (RPL) a flagship program of baba @user @user .He has practised politics and thus award him an MA in political science.Awuoro,NEUTRAL
ken nyash @user lonyangapuo @user @user IEBC Kenya Pokot king inawezekana 💯congragulations Mr Kennedy nyangat summarizer💪💪 keep it up your good work,NEUTRAL
The Migori County Senator and TheOdmParty s gubernatorial candidate Dr @user Ochilo Ayacko Mbogo OAyacko currently addressing a mammoth of crowd outside the IEBC Kenya Offices in Migori town after obtaining clearance to vie as the Governor of Migori InawezekanaMigori https://t.co/XJQmhpsz19,FACT
"Mtu unafuata mpira ya wazungu badala ya kufuata maneno ya supreme court nkt
SupremeCourtruling",NEUTRAL
Fake polls in Mt.Kenya WSR is rating between 75percent and 80percent then followed by the undecided. One can t run around Mt.Kenya for a week and immediately his ratings improve. Fake https://t.co/rP955q6Y5Y,FAKE
"Ni wakati wetu kwenda Azimio.
kenya decides 2022 https://t.co/fV0La14cvD",NEUTRAL
ICTSupportInElections: Napenda kuzungumza kwa niaba ya mwananchi zubeidahkananu asisitiza wadau kushirikiana ili kutoa habari sahihi kwa wananchi ili kujenga uaminifu. KenyaEditors KUJ Kenya IawrtK AMWIK apbkenya KBCCh@user l1 kenya decides 2022 https://t.co/xhbWOhWVCM,NEUTRAL
"Uhuru @user na @user Wanaleta propaganda na madai yasiyo na uthibitisho wowote.
Hali ambayo huenda ikatishia usalama wa watoto hapo baadae kwani kuna uwezekano mkubwa wa ghasia kabla wakati na baada ya uchaguzi huu.
kenya decides 2022
Keep Children Safe During Elections https://t.co/PFA9CMMY5f",NEUTRAL
"Kulingana na Mimi sinamaoniata
kenya decides 2022",NEUTRAL
Sasa ni kulala kenya decides 2022 https://t.co/2NBQMoeJlS,NEUTRAL
Niko kwa laini ya kura GK Prison kitale kenya decides 2022,NEUTRAL
"Umoja ni fahari yetu Undugu ndio nguvu
Chuki na Ukabila hatutaki hata 🇰🇪
🕊
kenya decides 2022 loveislandreunion Peace Tusib@user dNdioWalead riengnipeace radanipeace https://t.co/MP3YJ0ozI7",NEUTRAL
Kura ya BABA @user @user na IEBC KenyaIEBC Kenya in it r ✅ kenya decides 2022 https://t.co/6i1qV9yelM,NEUTRAL
Mapema mapema wakuu Saidia pia Shosho asiteseke. kenya decides 2022 https://t.co/TpUrqtlHXd,NEUTRAL
amani,NEUTRAL
@user MelodySinzore1 Kawawaz Mimi nitapigia apa Gatanga Kigoro nikiwa mke wangu @user Namakoye na naomba watu wapige kura kwa amani CitizenExpress Elections2022 kenya decides 2022 https://t.co/yuDorpo733,NEUTRAL
Rais wa 5 wa Kenya 🇰🇪 kenya decides 2022 https://t.co/j0fQv18cBU,NEUTRAL
"Piga kura kesho
Usipige mtu kenya decides 2022 KenyaYaAmani https://t.co/yyCwvOp0Q9",NEUTRAL
"Wacha ningoje matokeo ya @user 😒.
kenya decides 2022",NEUTRAL
Kunaendaaaje wadau kenya decides kenya decides 2022 https://t.co/QK66vaXxvh,NEUTRAL
Sai najua Uhuru hashiki simu za @user 😂😂 kenya decides 2022,NEUTRAL
"UDA GOVERNORS . Ati Baba anapanda MT Kenya 🤣🤣🤣
Irungu (Murang a) ✅✅✅
Muthomi (Tharaka Nithi)✅✅✅
Irungu (Laikipia)✅✅✅
Kahiga (Nyeri)✅✅✅
Wamatangi (Kiambu)✅✅✅
SKihika (Nakuru)✅✅✅
@user  (Kiri@user )✅✅✅
Kiarie(Nyandarua)✅✅✅
kenya decides 2022",NEUTRAL
"Wakorino wamemuangusha Wakackoyah
kenya decides 2022",NEUTRAL
"Ke KenyaYaamua2022 kenya decides 2022 IEBC kuandaa uchaguzi eneo bunge la Eldas kaunti ya Wajir kuanzia saa kumi na mbili Asubuhi Agosti 10 baada ya zoezi kuahirishwa @user nne kutokana na ukosefu wa usalama.
~DO kenya decides 2022",NEUTRAL
"Kujulikana husaidia saa ingine...
Wengine wamepigia DNG kura juu hao wengine hawajulikani...
Wahhhh🤦🤦
kenya decides 2022",NEUTRAL
"Baada ya kura kazi.
JengaUshago kenya decides 2022 https://t.co/9jXU0LMCE8",NEUTRAL
"@user kega1 Kenya Kwanza 7 -
Assmio la Umoja 0
SupremeCourtruling",FAKE
"Kitui county gubernatorial race is one of its kind this time around. @user Malome scores a 33.1percent @user Musila gets 30.2percent as Mama Ngilu who is the incumbent people of Kitui gets 26.0percent and others follow suit. What has edged out Mama Ngilu MizaniCountyPoll
Mizani Africa Polls https://t.co/CuuziqP5c5",NEUTRAL
"Narc Kenya Party leader IEBC Kenya IEBC Kenya is set to join the @user @user s Azimio la Umoja movement ahead of the August polls.
MeruFmNews https://t.co/xHI7xj1hm9",NEUTRAL
@user is an eyewitness. Let us give a chance in 2022 presidential polls. Njamba azimio la umoja https://t.co/ZMGWiEkXlC,NEUTRAL
"From the latest TIFA Polls Kiri@user  County Governor @user @user  was picked by Kenyans as the best person to deputise DR WSR.
ChaguaMama
VoteForAWoman https://t.co/5U6S2dlbze",NEUTRAL
"NewspaperReview Jaria jari ngathitine ya People Daily narua Friday 18th February 2022.
-Mystery man with Sh238m nabbed at JKIA
-@user @user battle for swing regions in polls
-@user hints at sealing deal with Azimio la Umoja
-Kenya conducts its first ED operation https://t.co/u8tHFBVqOe",NEUTRAL
TheStarKenya this is the results you got when you ran your polls online where did you get your current percents from @user Tosha2022 AzimioTv azimio umoja https://t.co/wiQMMtoRbs,NEUTRAL
This Inbunal tactics and inferior Reasoning won t Surpass nor Reflect August 2022 Polls winning odds in favor of Azimiwe LA umoja. https://t.co/ERvzn8rdF5,NEUTRAL
@user @user @user Opinion polls that don t need much explanation. azimio la umoja Baba Kenya,NEUTRAL
"Let s Think Beyond the Polls. What we need right now is Solidarity 💪🏽 let s embrace each other beyond our tribal affiliations... Kenya Moja🇰🇪🇰🇪
StateHouseKenya
Kenyans
PeaceCorps
UNHumanRights
KBCCh@user l1
PoliticsLive
SomeoneTellKiraitu
manufacturingKE
@user https://t.co/AC9dKXsjdu",FACT
Dr@user ka @user OmarH HonKangata UDAKenya @user The Don Kiambu @user @user Hon@user @user Cate Waruguru KBonimtetezi MohaJichoPevu kipmurkomen Aaroncheruiyot @user @user  HonNimrodMbai Hon Kawaya udatvke HonAdenDuale Tuko co ke @user Celebrate for now because you were running alone and monopolized Kenya politics. When azimio la umoja hit the ground dio mtajua mungu sio adhumani. We re unmasking lies and making informed decisions before 2022 polls.UDA was built on weak selfish interests will not stand compe.,NEUTRAL
@user @user says Kitui Gov. @user  won’t defend her seat in August 9 polls; pledges to absorb her in his government should he win presidential election. (Photo:Courtesy) https://t.co/LypGgg5W45 https://t.co/xhE6zUtvkN,NEUTRAL
"WE WINNING BEFORE THE GAME
UDA’s @user Kemei has been declared Winner for Kericho Women Rep Seat Unopposed. She’s just waiting to be sworn in after August polls. Congratulations Mama County HustlerNation UDA @user hThe5th @user IEBC Kenya Akothee University of Nairobi https://t.co/NmLfdjZu6g",NEUTRAL
dgatune @user ineNjau5 @user s@user At least you have said it a fact. It s not about opinion polls it s about who people will elect Baba na Mama. Let s keep this tweet for reference.,NEUTRAL
"President of the Economy H.E @user @user 
@user  Na IEBC Kenya delivering over 95percent votes for Baba. The 5 days @user  Na IEBC Kenya Ground tour polls puts Baba 65percent.
This is narok one love for azimio.
BabaNaMama
Inawezekana. https://t.co/dfyvESnH7z",NEUTRAL
"Deep state through TIFA polls wants us to believe that IEBC Kenyarao is the way to go.. how did they conducted a whole country survey jus in a couple of few days after running mate naming was over ... cooked results.
@user all the way.
Kindiki
@user Mike @user Mirema
MamaAzimio https://t.co/6lcM1wcA3y",NEUTRAL
@user oguda bevalynekwambo3 Stop this polls we don t have mama mbogas here 😂😂,NEUTRAL
Dr. Stanley @user KARANJA govstanokaranja is set to replace Gov@user Kinyanjui as the Governor of Nakuru County. He beat both @user and @user Kihika in the August polls. Inawezekana azimio la umoja MbelePamoja https://t.co/nvznDJWhMU,NEUTRAL
